,Instrument,Date,Earnings Per Share - Actual
3436,COF.N,2016-04-26 16:05:00,1.84
3437,COF.N,2016-01-26 16:06:00,1.58
3438,COF.N,2015-10-22 16:19:00,1.98
3439,COF.N,2015-07-23 16:05:00,1.78
3440,COF.N,2015-04-23 16:05:00,2.0
3441,COF.N,2015-01-22 16:05:00,1.73
3442,COF.N,2014-10-16 16:05:00,1.86
3443,COF.N,2014-07-17 16:05:00,2.04
3444,COF.N,2014-04-16 16:05:00,1.96
3445,COF.N,2014-01-16 16:05:00,1.45
3446,COF.N,2013-10-17 16:05:00,1.86
3447,COF.N,2013-07-18 16:16:00,1.87
3448,COF.N,2013-04-18 16:05:00,1.79
3449,COF.N,2013-01-17 16:06:00,1.41
3450,COP.N,2024-05-02 13:32:00,2.03
3451,COP.N,2024-02-08 07:00:00,2.4
3452,COP.N,2023-11-02 07:00:00,2.16
3453,COP.N,2023-08-03 07:00:00,1.84
3454,COP.N,2023-05-04 07:04:00,2.38
3455,COP.N,2023-02-02 07:00:00,2.71
3456,COP.N,2022-11-03 07:00:00,3.6
3457,COP.N,2022-08-04 07:00:00,3.91
3458,COP.N,2022-05-05 07:09:00,3.27
3459,COP.N,2022-02-03 07:00:00,2.27
3460,COP.N,2021-11-02 07:00:00,1.77
3461,COP.N,2021-08-03 07:06:00,1.27
3462,COP.N,2021-05-04 07:00:00,0.69
3463,COP.N,2021-02-02 07:00:00,-0.19
3464,COP.N,2020-10-29 07:09:00,-0.31
3465,COP.N,2020-07-30 07:02:00,-0.92
3466,COP.N,2020-04-30 07:13:00,0.45
3467,COP.N,2020-02-04 07:11:00,0.76
3468,COP.N,2019-10-29 07:00:00,0.82
3469,COP.N,2019-07-30 07:06:00,1.01
3470,COP.N,2019-04-30 07:00:00,1.0
3471,COP.N,2019-01-31 07:04:00,1.13
3472,COP.N,2018-10-25 07:00:00,1.36
3473,COP.N,2018-07-26 07:00:00,1.09
3474,COP.N,2018-04-26 07:00:00,0.96
3475,COP.N,2018-02-01 07:00:00,0.45
3476,COP.N,2017-10-26 07:00:00,0.16
3477,COP.N,2017-07-27 07:00:00,0.14
3478,COP.N,2017-05-02 07:00:00,-0.02
3479,COP.N,2017-02-02 07:00:00,-0.26
3480,COP.N,2016-10-27 07:00:00,-0.66
3481,COP.N,2016-07-28 07:00:00,-0.79
3482,COP.N,2016-04-28 07:00:00,-0.95
3483,COP.N,2016-02-04 07:00:00,-0.9
3484,COP.N,2015-10-29 07:00:00,-0.38
3485,COP.N,2015-07-30 07:00:00,0.07
3486,COP.N,2015-04-30 07:00:00,-0.18
3487,COP.N,2015-01-29 07:00:00,0.6
3488,COP.N,2014-10-30 07:00:00,1.29
3489,COP.N,2014-07-31 07:00:00,1.61
3490,COP.N,2014-05-01 07:00:00,1.81
3491,COP.N,2014-01-30 07:00:00,1.4
3492,COP.N,2013-10-31 07:00:00,1.47
3493,COP.N,2013-08-01 07:00:00,1.41
3494,COP.N,2013-04-25 07:00:00,1.42
3495,COP.N,2013-01-30 19:00:00,1.43
3496,COR.N,2024-05-01 06:34:00,3.8
3497,COR.N,2024-01-31 06:38:00,3.28
3498,COR.N,2023-11-02 06:37:00,2.86
3499,COR.N,2023-08-02 06:30:00,2.92
3500,COR.N,2023-05-02 06:30:00,3.5
3501,COR.N,2023-02-01 06:30:00,2.71
3502,COR.N,2022-11-03 06:30:00,2.6
3503,COR.N,2022-08-03 06:30:00,2.62
3504,COR.N,2022-05-04 06:30:00,3.22
3505,COR.N,2022-02-02 06:30:00,2.58
3506,COR.N,2021-11-04 06:30:00,2.39
3507,COR.N,2021-08-04 06:30:00,2.16
3508,COR.N,2021-05-05 06:30:00,2.53
3509,COR.N,2021-02-04 06:30:00,2.18
3510,COR.N,2020-11-05 06:30:00,1.89
3511,COR.N,2020-08-05 07:00:00,1.85
3512,COR.N,2020-05-07 06:30:00,2.4
3513,COR.N,2020-01-30 06:30:00,1.76
3514,COR.N,2019-11-07 06:30:00,1.61
3515,COR.N,2019-08-01 06:30:00,1.76
3516,COR.N,2019-05-02 06:30:00,2.11
3517,COR.N,2019-01-31 06:30:00,1.6
3518,COR.N,2018-11-06 06:30:00,1.45
3519,COR.N,2018-08-02 06:30:00,1.54
3520,COR.N,2018-05-02 06:30:00,1.96
3521,COR.N,2018-02-06 06:32:00,1.55
3522,COR.N,2017-11-02 06:30:00,1.33
3523,COR.N,2017-08-03 06:30:00,1.43
3524,COR.N,2017-05-04 06:30:00,1.77
3525,COR.N,2017-01-31 06:30:00,1.36
3526,COR.N,2016-11-02 06:30:00,1.3
3527,COR.N,2016-08-02 06:30:00,1.37
3528,COR.N,2016-05-05 06:45:00,1.68
3529,COR.N,2016-02-04 06:45:00,1.27
3530,COR.N,2015-10-29 06:30:00,1.17
3531,COR.N,2015-07-23 07:00:00,1.2
3532,COR.N,2015-04-30 07:00:00,1.45
3533,COR.N,2015-01-28 07:00:00,1.14
3534,COR.N,2014-10-30 07:00:00,1.1
3535,COR.N,2014-07-24 07:17:00,1.01
3536,COR.N,2014-04-24 07:00:00,1.06
3537,COR.N,2014-01-23 07:00:00,0.8
3538,COR.N,2013-10-31 06:15:00,0.79
3539,COR.N,2013-07-24 07:00:00,0.73
3540,COR.N,2013-04-25 07:00:00,0.88
3541,COR.N,2013-01-24 07:00:00,0.71
3542,COST.OQ,2024-05-30 16:24:00,3.78
3543,COST.OQ,2024-03-07 16:21:00,3.92
3544,COST.OQ,2023-12-14 16:15:00,3.58
3545,COST.OQ,2023-09-26 16:15:00,4.86
3546,COST.OQ,2023-05-25 16:34:00,2.93
3547,COST.OQ,2023-03-02 16:15:00,3.3
3548,COST.OQ,2022-12-08 16:15:00,3.1
3549,COST.OQ,2022-09-22 16:15:00,4.2
3550,COST.OQ,2022-05-26 16:15:00,3.17
3551,COST.OQ,2022-03-03 16:15:00,2.92
3552,COST.OQ,2021-12-09 16:15:00,2.98
3553,COST.OQ,2021-09-23 16:15:00,3.9
3554,COST.OQ,2021-05-27 16:28:00,2.75
3555,COST.OQ,2021-03-04 16:15:00,2.14
3556,COST.OQ,2020-12-10 16:15:00,2.3
3557,COST.OQ,2020-09-24 16:15:00,3.04
3558,COST.OQ,2020-05-28 16:20:00,1.89
3559,COST.OQ,2020-03-05 16:15:00,2.1
3560,COST.OQ,2019-12-12 16:15:00,1.73
3561,COST.OQ,2019-10-03 16:15:00,2.69
3562,COST.OQ,2019-05-30 16:19:00,1.89
3563,COST.OQ,2019-03-07 16:15:00,2.01
3564,COST.OQ,2018-12-13 16:15:00,1.61
3565,COST.OQ,2018-10-04 16:15:00,2.36
3566,COST.OQ,2018-05-31 16:15:00,1.7
3567,COST.OQ,2018-03-07 16:17:00,1.42
3568,COST.OQ,2017-12-14 16:15:00,1.36
3569,COST.OQ,2017-10-05 16:15:00,2.08
3570,COST.OQ,2017-05-25 16:15:00,1.4
3571,COST.OQ,2017-03-02 16:15:00,1.17
3572,COST.OQ,2016-12-07 16:15:00,1.17
3573,COST.OQ,2016-09-29 16:15:00,1.77
3574,COST.OQ,2016-05-25 21:00:00,1.24
3575,COST.OQ,2016-03-02 21:00:00,1.24
3576,COST.OQ,2015-12-08 21:00:00,1.09
3577,COST.OQ,2015-09-29 21:43:00,1.73
3578,COST.OQ,2015-05-27 21:00:00,1.17
3579,COST.OQ,2015-03-05 03:01:00,1.25
3580,COST.OQ,2014-12-10 03:01:00,1.12
3581,COST.OQ,2014-10-08 03:24:00,1.58
3582,COST.OQ,2014-05-29 04:01:00,1.07
3583,COST.OQ,2014-03-06 03:01:00,1.05
3584,COST.OQ,2013-12-11 03:01:00,0.96
3585,COST.OQ,2013-10-09 03:01:00,1.4
3586,COST.OQ,2013-05-30 08:01:00,1.04
3587,COST.OQ,2013-03-12 03:01:00,1.1
3588,CPB.N,2024-06-05 07:15:00,0.75
3589,CPB.N,2024-03-06 07:15:00,0.8
3590,CPB.N,2023-12-06 07:15:00,0.91
3591,CPB.N,2023-08-31 07:15:00,0.5
3592,CPB.N,2023-06-07 07:15:00,0.68
3593,CPB.N,2023-03-08 07:15:00,0.8
3594,CPB.N,2022-12-07 07:15:00,1.02
3595,CPB.N,2022-09-01 07:16:00,0.56
3596,CPB.N,2022-06-08 07:23:00,0.7
3597,CPB.N,2022-03-09 07:15:00,0.69
3598,CPB.N,2021-12-08 07:15:00,0.89
3599,CPB.N,2021-09-01 07:17:00,0.55
3600,CPB.N,2021-06-09 07:15:00,0.57
3601,CPB.N,2021-03-10 07:15:00,0.84
3602,CPB.N,2020-12-09 07:30:00,1.02
3603,CPB.N,2020-09-03 07:00:00,0.63
3604,CPB.N,2020-06-03 07:00:00,0.83
3605,CPB.N,2020-03-04 07:30:00,0.72
3606,CPB.N,2019-12-04 07:30:00,0.78
3607,CPB.N,2019-08-30 07:30:00,0.5
3608,CPB.N,2019-06-05 07:30:00,0.56
3609,CPB.N,2019-02-27 07:30:00,0.77
3610,CPB.N,2018-11-20 07:30:00,0.79
3611,CPB.N,2018-08-30 06:07:00,0.25
3612,CPB.N,2018-05-18 07:15:00,0.7
3613,CPB.N,2018-02-16 07:15:00,1.0
3614,CPB.N,2017-11-21 07:15:00,0.92
3615,CPB.N,2017-08-31 07:15:00,0.52
3616,CPB.N,2017-05-19 07:15:00,0.59
3617,CPB.N,2017-02-17 07:15:00,0.91
3618,CPB.N,2016-11-22 07:15:00,1.0
3619,CPB.N,2016-09-01 07:18:00,0.46
3620,CPB.N,2016-05-20 07:15:00,0.65
3621,CPB.N,2016-02-25 07:15:00,0.87
3622,CPB.N,2015-11-24 07:15:00,0.95
3623,CPB.N,2015-09-03 07:15:00,0.43
3624,CPB.N,2015-05-22 07:15:00,0.62
3625,CPB.N,2015-02-25 07:15:00,0.66
3626,CPB.N,2014-11-25 07:15:00,0.74
3627,CPB.N,2014-09-08 07:15:00,0.49
3628,CPB.N,2014-05-19 07:00:00,0.62
3629,CPB.N,2014-02-14 07:30:00,0.76
3630,CPB.N,2013-11-19 06:30:00,0.66
3631,CPB.N,2013-08-29 07:00:00,0.45
3632,CPB.N,2013-05-20 07:30:00,0.62
3633,CPB.N,2013-02-15 07:22:00,0.7
3634,CRM.N,2024-05-29 16:01:00,2.44
3635,CRM.N,2024-02-28 16:02:00,2.29
3636,CRM.N,2023-11-29 16:02:00,2.11
3637,CRM.N,2023-08-30 16:05:00,2.12
3638,CRM.N,2023-05-31 16:08:00,1.69
3639,CRM.N,2023-03-01 16:05:00,1.68
3640,CRM.N,2022-11-30 16:04:00,1.4
3641,CRM.N,2022-08-24 16:05:00,1.19
3642,CRM.N,2022-05-31 16:05:00,0.98
3643,CRM.N,2022-03-01 16:05:00,0.84
3644,CRM.N,2021-11-30 16:05:00,1.27
3645,CRM.N,2021-08-25 16:05:00,1.48
3646,CRM.N,2021-05-27 16:05:00,1.21
3647,CRM.N,2021-02-25 16:08:00,1.04
3648,CRM.N,2020-12-01 16:06:00,1.74
3649,CRM.N,2020-08-25 06:13:00,1.44
3650,CRM.N,2020-05-28 16:05:00,0.7
3651,CRM.N,2020-02-25 16:06:00,0.66
3652,CRM.N,2019-12-03 16:05:00,0.75
3653,CRM.N,2019-08-22 16:05:00,0.66
3654,CRM.N,2019-06-04 16:10:00,0.93
3655,CRM.N,2019-03-04 16:05:00,0.7
3656,CRM.N,2018-11-27 16:05:00,0.61
3657,CRM.N,2018-08-29 16:05:00,0.53
3658,CRM.N,2018-05-29 16:05:00,0.74
3659,CRM.N,2018-02-28 16:05:00,0.35
3660,CRM.N,2017-11-21 16:05:00,0.39
3661,CRM.N,2017-08-22 16:05:00,0.33
3662,CRM.N,2017-05-18 16:05:00,0.28
3663,CRM.N,2017-02-28 16:05:00,0.28
3664,CRM.N,2016-11-17 16:05:00,0.24
3665,CRM.N,2016-08-31 16:05:00,0.24
3666,CRM.N,2016-05-18 16:05:00,0.24
3667,CRM.N,2016-02-24 16:05:00,0.19
3668,CRM.N,2015-11-18 16:05:00,0.21
3669,CRM.N,2015-08-20 16:05:00,0.19
3670,CRM.N,2015-05-20 16:05:00,0.16
3671,CRM.N,2015-02-25 16:05:00,0.14
3672,CRM.N,2014-11-19 16:05:00,0.14
3673,CRM.N,2014-08-21 16:05:00,0.13
3674,CRM.N,2014-05-20 16:05:00,0.11
3675,CRM.N,2014-02-27 16:05:00,0.07
3676,CRM.N,2013-11-18 16:05:00,0.09
3677,CRM.N,2013-08-29 16:05:00,0.09
3678,CRM.N,2013-05-23 16:05:00,0.1
3679,CRM.N,2013-02-28 16:05:00,0.1275
3680,CSCO.OQ,2024-05-15 16:05:00,0.88
3681,CSCO.OQ,2024-02-14 16:05:00,0.87
3682,CSCO.OQ,2023-11-15 16:05:00,1.11
3683,CSCO.OQ,2023-08-16 16:08:00,1.14
3684,CSCO.OQ,2023-05-17 16:05:00,1.0
3685,CSCO.OQ,2023-02-15 16:05:00,0.88
3686,CSCO.OQ,2022-11-16 16:05:00,0.86
3687,CSCO.OQ,2022-08-17 16:07:00,0.83
3688,CSCO.OQ,2022-05-18 16:05:00,0.87
3689,CSCO.OQ,2022-02-16 16:11:00,0.84
3690,CSCO.OQ,2021-11-17 16:05:00,0.82
3691,CSCO.OQ,2021-08-18 16:05:00,0.84
3692,CSCO.OQ,2021-05-19 16:06:00,0.83
3693,CSCO.OQ,2021-02-08 15:55:00,0.79
3694,CSCO.OQ,2020-11-12 16:05:00,0.76
3695,CSCO.OQ,2020-08-12 16:05:00,0.8
3696,CSCO.OQ,2020-05-13 16:05:00,0.79
3697,CSCO.OQ,2020-02-12 16:06:00,0.77
3698,CSCO.OQ,2019-11-13 16:05:00,0.84
3699,CSCO.OQ,2019-08-14 16:05:00,0.83
3700,CSCO.OQ,2019-05-15 16:06:00,0.78
3701,CSCO.OQ,2019-02-13 16:05:00,0.73
3702,CSCO.OQ,2018-11-14 16:06:00,0.75
3703,CSCO.OQ,2018-08-15 16:05:00,0.7
3704,CSCO.OQ,2018-05-16 16:01:00,0.66
3705,CSCO.OQ,2018-02-14 16:05:00,0.63
3706,CSCO.OQ,2017-11-15 16:05:00,0.61
3707,CSCO.OQ,2017-08-16 16:05:00,0.61
3708,CSCO.OQ,2017-05-17 16:05:00,0.6
3709,CSCO.OQ,2017-02-15 16:05:00,0.57
3710,CSCO.OQ,2016-11-16 16:05:00,0.61
3711,CSCO.OQ,2016-08-17 16:06:00,0.63
3712,CSCO.OQ,2016-05-18 16:05:00,0.57
3713,CSCO.OQ,2016-02-10 16:05:00,0.57
3714,CSCO.OQ,2015-11-12 16:05:00,0.59
3715,CSCO.OQ,2015-08-12 16:05:00,0.59
3716,CSCO.OQ,2015-05-13 16:05:00,0.54
3717,CSCO.OQ,2015-02-11 16:05:00,0.53
3718,CSCO.OQ,2014-11-12 16:05:00,0.54
3719,CSCO.OQ,2014-08-13 16:05:00,0.55
3720,CSCO.OQ,2014-05-14 16:05:00,0.51
3721,CSCO.OQ,2014-02-12 16:05:00,0.47
3722,CSCO.OQ,2013-11-13 16:05:00,0.53
3723,CSCO.OQ,2013-08-14 16:05:00,0.52
3724,CSCO.OQ,2013-05-15 16:05:00,0.51
3725,CSCO.OQ,2013-02-13 16:05:00,0.51
3726,CSX.OQ,2024-04-17 16:01:00,0.46
3727,CSX.OQ,2024-01-24 16:01:00,0.45
3728,CSX.OQ,2023-10-19 16:01:00,0.42
3729,CSX.OQ,2023-07-20 16:01:00,0.49
3730,CSX.OQ,2023-04-20 16:01:00,0.48
3731,CSX.OQ,2023-01-25 16:01:00,0.47
3732,CSX.OQ,2022-10-20 16:01:00,0.51
3733,CSX.OQ,2022-07-20 16:01:00,0.54
3734,CSX.OQ,2022-04-20 16:01:00,0.39
3735,CSX.OQ,2022-01-20 16:01:00,0.42
3736,CSX.OQ,2021-10-20 16:01:00,0.43
3737,CSX.OQ,2021-07-21 16:01:00,0.39
3738,CSX.OQ,2021-04-20 16:04:00,0.31
3739,CSX.OQ,2021-01-21 16:01:00,0.34667
3740,CSX.OQ,2020-10-21 16:05:00,0.32
3741,CSX.OQ,2020-07-22 16:02:00,0.21667
3742,CSX.OQ,2020-04-22 16:15:00,0.33333
3743,CSX.OQ,2020-01-16 16:02:00,0.33
3744,CSX.OQ,2019-10-16 16:02:00,0.36
3745,CSX.OQ,2019-07-16 16:01:00,0.36
3746,CSX.OQ,2019-04-16 16:03:00,0.34
3747,CSX.OQ,2019-01-16 16:03:00,0.33667
3748,CSX.OQ,2018-10-16 16:17:00,0.35
3749,CSX.OQ,2018-07-17 16:09:00,0.33667
3750,CSX.OQ,2018-04-17 16:02:00,0.26
3751,CSX.OQ,2018-01-16 16:01:00,0.21333
3752,CSX.OQ,2017-10-17 08:00:00,0.17
3753,CSX.OQ,2017-07-18 16:02:00,0.21333
3754,CSX.OQ,2017-04-19 16:10:00,0.17
3755,CSX.OQ,2017-01-17 16:02:00,0.16333
3756,CSX.OQ,2016-10-12 16:02:00,0.16
3757,CSX.OQ,2016-07-13 14:57:00,0.15667
3758,CSX.OQ,2016-04-12 16:02:00,0.12333
3759,CSX.OQ,2016-01-12 16:02:00,0.16
3760,CSX.OQ,2015-10-13 16:02:00,0.17333
3761,CSX.OQ,2015-07-14 16:02:00,0.18667
3762,CSX.OQ,2015-04-14 16:02:00,0.15
3763,CSX.OQ,2015-01-13 16:02:00,0.16333
3764,CSX.OQ,2014-10-14 16:04:00,0.17
3765,CSX.OQ,2014-07-15 16:02:00,0.17667
3766,CSX.OQ,2014-04-15 12:00:00,0.13333
3767,CSX.OQ,2014-01-15 16:02:00,0.14
3768,CSX.OQ,2013-10-15 16:02:00,0.15333
3769,CSX.OQ,2013-07-16 16:02:00,0.17333
3770,CSX.OQ,2013-04-16 16:02:00,0.15
3771,CSX.OQ,2013-01-22 16:02:00,0.13333
3772,CTAS.OQ,2024-03-27 08:38:00,3.84
3773,CTAS.OQ,2023-12-21 08:30:00,3.61
3774,CTAS.OQ,2023-09-26 08:30:00,3.7
3775,CTAS.OQ,2023-07-13 08:30:00,3.33
3776,CTAS.OQ,2023-03-29 08:30:00,3.14
3777,CTAS.OQ,2022-12-21 08:30:00,3.12
3778,CTAS.OQ,2022-09-28 08:30:00,3.39
3779,CTAS.OQ,2022-07-14 09:22:00,2.81
3780,CTAS.OQ,2022-03-23 08:30:00,2.69
3781,CTAS.OQ,2021-12-22 08:30:00,2.76
3782,CTAS.OQ,2021-09-29 08:30:00,3.11
3783,CTAS.OQ,2021-07-15 08:30:00,2.47
3784,CTAS.OQ,2021-03-17 08:34:00,2.37
3785,CTAS.OQ,2020-12-22 08:30:00,2.62
3786,CTAS.OQ,2020-09-23 08:30:00,2.78
3787,CTAS.OQ,2020-07-23 08:30:00,1.35
3788,CTAS.OQ,2020-03-19 16:15:00,2.16
3789,CTAS.OQ,2019-12-17 16:15:00,2.27
3790,CTAS.OQ,2019-09-24 16:15:00,2.32
3791,CTAS.OQ,2019-07-16 16:15:00,2.07
3792,CTAS.OQ,2019-03-21 16:15:00,1.84
3793,CTAS.OQ,2018-12-20 16:15:00,1.76
3794,CTAS.OQ,2018-09-25 16:24:00,1.93
3795,CTAS.OQ,2018-07-19 16:15:00,1.77
3796,CTAS.OQ,2018-03-22 16:15:00,1.37
3797,CTAS.OQ,2017-12-21 16:16:00,1.31
3798,CTAS.OQ,2017-09-26 16:15:00,1.45
3799,CTAS.OQ,2017-07-20 16:15:00,0.75
3800,CTAS.OQ,2017-03-22 16:15:00,1.11
3801,CTAS.OQ,2016-12-22 16:15:00,1.13
3802,CTAS.OQ,2016-09-27 16:15:00,1.26
3803,CTAS.OQ,2016-07-19 16:15:00,1.08
3804,CTAS.OQ,2016-03-22 16:15:00,1.05
3805,CTAS.OQ,2015-12-21 16:15:00,1.03
3806,CTAS.OQ,2015-09-24 16:15:00,0.93
3807,CTAS.OQ,2015-07-16 16:15:00,0.86
3808,CTAS.OQ,2015-03-18 16:15:00,0.85
3809,CTAS.OQ,2014-12-18 16:15:00,0.86
3810,CTAS.OQ,2014-09-29 16:19:00,0.78
3811,CTAS.OQ,2014-07-15 16:15:00,0.76
3812,CTAS.OQ,2014-03-19 16:15:00,0.69
3813,CTAS.OQ,2013-12-19 16:15:00,0.7
3814,CTAS.OQ,2013-09-19 16:16:00,0.63
3815,CTAS.OQ,2013-07-15 16:15:00,0.69
3816,CTAS.OQ,2013-03-19 16:15:00,0.6
3817,CTAS.OQ,2012-12-20 16:15:00,0.63
3818,CTRA.N,2024-05-02 16:05:00,0.51
3819,CTRA.N,2024-02-22 16:00:00,0.52
3820,CTRA.N,2023-11-06 16:05:00,0.5
3821,CTRA.N,2023-08-07 16:05:00,0.39
3822,CTRA.N,2023-05-04 16:05:00,0.87
3823,CTRA.N,2023-02-22 16:09:00,1.16
3824,CTRA.N,2022-11-03 16:05:00,1.42
3825,CTRA.N,2022-08-02 16:02:00,1.35
3826,CTRA.N,2022-05-02 16:27:00,1.01
3827,CTRA.N,2022-02-23 16:44:00,0.83
3828,CTRA.N,2021-11-03 06:30:00,0.52
3829,CTRA.N,2021-07-30 07:30:00,0.26
3830,CTRA.N,2021-04-29 16:23:00,0.38
3831,CTRA.N,2021-02-23 16:15:00,0.26
3832,CTRA.N,2020-10-29 16:12:00,0.09
3833,CTRA.N,2020-07-30 16:45:00,0.05
3834,CTRA.N,2020-04-30 16:10:00,0.14
3835,CTRA.N,2020-02-20 16:15:00,0.3
3836,CTRA.N,2019-10-24 16:05:00,0.29
3837,CTRA.N,2019-07-26 06:30:00,0.36
3838,CTRA.N,2019-04-26 06:30:00,0.73
3839,CTRA.N,2019-02-22 06:30:00,0.55
3840,CTRA.N,2018-10-26 06:40:00,0.25
3841,CTRA.N,2018-07-27 06:44:00,0.13
3842,CTRA.N,2018-04-27 06:30:00,0.28
3843,CTRA.N,2018-02-23 06:30:00,0.13
3844,CTRA.N,2017-10-27 06:30:00,0.07
3845,CTRA.N,2017-07-27 20:54:00,0.14
3846,CTRA.N,2017-04-28 06:30:00,0.19
3847,CTRA.N,2017-02-24 06:30:00,0.01
3848,CTRA.N,2016-10-28 06:45:00,-0.04
3849,CTRA.N,2016-07-29 06:30:00,-0.07
3850,CTRA.N,2016-04-29 06:30:00,-0.13
3851,CTRA.N,2016-02-19 06:30:00,-0.02
3852,CTRA.N,2015-10-23 06:30:00,-0.01
3853,CTRA.N,2015-07-24 07:30:00,0.03
3854,CTRA.N,2015-04-24 07:30:00,0.12
3855,CTRA.N,2015-02-20 07:30:00,0.23
3856,CTRA.N,2014-10-24 07:30:00,0.2
3857,CTRA.N,2014-07-24 07:30:00,0.28
3858,CTRA.N,2014-04-24 07:56:00,0.26
3859,CTRA.N,2014-02-20 17:02:00,0.18
3860,CTRA.N,2013-10-24 17:01:00,0.18
3861,CTRA.N,2013-07-24 18:02:00,0.225
3862,CTRA.N,2013-04-24 18:00:00,0.13
3863,CTRA.N,2013-02-21 18:02:00,0.135
3864,CTSH.OQ,2024-05-01 16:01:00,1.12
3865,CTSH.OQ,2024-02-06 16:01:00,1.18
3866,CTSH.OQ,2023-11-01 16:11:00,1.16
3867,CTSH.OQ,2023-08-02 16:01:00,1.1
3868,CTSH.OQ,2023-05-03 16:01:00,1.11
3869,CTSH.OQ,2023-02-02 16:01:00,1.01
3870,CTSH.OQ,2022-11-02 16:01:00,1.17
3871,CTSH.OQ,2022-07-27 16:01:00,1.14
3872,CTSH.OQ,2022-05-04 16:01:00,1.08
3873,CTSH.OQ,2022-02-02 16:20:00,1.1
3874,CTSH.OQ,2021-10-27 16:01:00,1.06
3875,CTSH.OQ,2021-07-28 16:01:00,0.99
3876,CTSH.OQ,2021-05-05 16:01:00,0.97
3877,CTSH.OQ,2021-02-03 16:01:00,0.67
3878,CTSH.OQ,2020-10-28 16:01:00,0.97
3879,CTSH.OQ,2020-07-29 16:01:00,0.82
3880,CTSH.OQ,2020-05-07 16:01:00,0.96
3881,CTSH.OQ,2020-02-05 16:01:00,1.07
3882,CTSH.OQ,2019-10-30 16:01:00,1.08
3883,CTSH.OQ,2019-07-31 16:01:00,0.94
3884,CTSH.OQ,2019-05-02 16:01:00,0.91
3885,CTSH.OQ,2019-02-06 07:00:00,1.13
3886,CTSH.OQ,2018-10-30 06:00:00,1.19
3887,CTSH.OQ,2018-08-02 06:00:00,1.19
3888,CTSH.OQ,2018-05-07 06:00:00,1.06
3889,CTSH.OQ,2018-02-07 06:13:00,1.03
3890,CTSH.OQ,2017-11-01 06:00:00,0.98
3891,CTSH.OQ,2017-08-03 06:00:00,0.93
3892,CTSH.OQ,2017-05-05 06:00:00,0.84
3893,CTSH.OQ,2017-02-08 06:00:00,0.87
3894,CTSH.OQ,2016-11-07 06:00:00,0.86
3895,CTSH.OQ,2016-08-05 06:00:00,0.87
3896,CTSH.OQ,2016-05-06 06:00:00,0.8
3897,CTSH.OQ,2016-02-08 06:01:00,0.8
3898,CTSH.OQ,2015-11-04 06:00:00,0.76
3899,CTSH.OQ,2015-08-05 06:00:00,0.79
3900,CTSH.OQ,2015-05-04 06:00:00,0.71
3901,CTSH.OQ,2015-02-04 06:00:00,0.67
3902,CTSH.OQ,2014-11-05 06:00:00,0.58
3903,CTSH.OQ,2014-08-06 06:00:00,0.61
3904,CTSH.OQ,2014-05-07 06:00:00,0.57
3905,CTSH.OQ,2014-02-05 06:00:00,0.53
3906,CTSH.OQ,2013-11-05 06:00:00,0.525
3907,CTSH.OQ,2013-08-06 06:00:00,0.495
3908,CTSH.OQ,2013-05-08 06:00:00,0.465
3909,CTSH.OQ,2013-02-07 06:00:00,0.46
3910,CVS.N,2024-05-01 06:37:00,1.31
3911,CVS.N,2024-02-07 06:30:00,2.12
3912,CVS.N,2023-11-01 06:36:00,2.21
3913,CVS.N,2023-08-02 06:30:00,2.21
3914,CVS.N,2023-05-03 06:30:00,2.2
3915,CVS.N,2023-02-08 06:30:00,1.99
3916,CVS.N,2022-11-02 06:30:00,2.09
3917,CVS.N,2022-08-03 06:30:00,2.4
3918,CVS.N,2022-05-04 06:32:00,2.22
3919,CVS.N,2022-02-09 06:30:00,1.98
3920,CVS.N,2021-11-03 06:41:00,1.97
3921,CVS.N,2021-08-04 06:30:00,2.42
3922,CVS.N,2021-05-04 06:30:00,2.04
3923,CVS.N,2021-02-16 06:30:00,1.3
3924,CVS.N,2020-11-06 06:30:00,1.66
3925,CVS.N,2020-08-05 06:30:00,2.64
3926,CVS.N,2020-05-06 06:30:00,1.91
3927,CVS.N,2020-02-12 06:45:00,1.73
3928,CVS.N,2019-11-06 06:30:00,1.84
3929,CVS.N,2019-08-07 06:55:00,1.89
3930,CVS.N,2019-05-01 06:55:00,1.62
3931,CVS.N,2019-02-20 06:55:00,2.14
3932,CVS.N,2018-11-06 06:56:00,1.73
3933,CVS.N,2018-08-08 06:55:00,1.69
3934,CVS.N,2018-05-02 06:55:00,1.48
3935,CVS.N,2018-02-08 06:55:00,1.92
3936,CVS.N,2017-11-06 06:55:00,1.5
3937,CVS.N,2017-08-08 06:55:00,1.33
3938,CVS.N,2017-05-02 06:55:00,1.17
3939,CVS.N,2017-02-09 06:55:00,1.71
3940,CVS.N,2016-11-08 06:55:00,1.59
3941,CVS.N,2016-08-02 06:55:00,1.32
3942,CVS.N,2016-05-03 06:55:00,1.18
3943,CVS.N,2016-02-09 06:51:00,1.53
3944,CVS.N,2015-10-30 06:50:00,1.28
